"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2025","8.2504","8.2589","8.2742","8.2394","","-0.05%"
"11/13/2025","8.2546","8.2458","8.2709","8.2252","","0.10%"
"11/12/2025","8.2462","8.2433","8.2495","8.2280","","0.04%"
"11/11/2025","8.2433","8.2286","8.2603","8.2211","","0.18%"
"11/10/2025","8.2286","8.2380","8.2449","8.2173","","-0.11%"
"11/07/2025","8.2380","8.2208","8.2561","8.2118","","0.21%"
"11/06/2025","8.2211","8.1901","8.2246","8.1886","","0.37%"
"11/05/2025","8.1904","8.1868","8.1994","8.1740","","0.04%"
"11/04/2025","8.1868","8.2030","8.2175","8.1777","","-0.20%"
"11/03/2025","8.2034","8.2103","8.2183","8.1928","","-0.08%"
"10/31/2025","8.2103","8.2236","8.2349","8.2000","","-0.16%"
"10/30/2025","8.2236","8.2346","8.2668","8.2149","","-0.14%"
"10/29/2025","8.2350","8.2717","8.2808","8.2183","","-0.44%"
"10/28/2025","8.2717","8.2799","8.2941","8.2558","","-0.10%"
"10/27/2025","8.2802","8.2795","8.2952","8.2616","","0.01%"
"10/24/2025","8.2795","8.2752","8.2961","8.2630","","0.05%"
"10/23/2025","8.2755","8.2745","8.2780","8.2534","","0.02%"
"10/22/2025","8.2741","8.2617","8.2831","8.2504","","0.15%"
"10/21/2025","8.2617","8.2895","8.2992","8.2592","","-0.33%"
"10/20/2025","8.2888","8.3119","8.3187","8.2863","","-0.18%"
"10/17/2025","8.3041","8.3262","8.3520","8.3034","","-0.27%"
"10/16/2025","8.3262","8.3008","8.3315","8.2948","","0.31%"
"10/15/2025","8.3008","8.2859","8.3016","8.2745","","0.18%"
"10/14/2025","8.2859","8.2522","8.2934","8.2407","","0.42%"
"10/13/2025","8.2514","8.2913","8.2952","8.2425","","-0.48%"
"10/10/2025","8.2913","8.2437","8.2982","8.2334","","0.58%"
"10/09/2025","8.2437","8.2758","8.3065","8.2277","","-0.42%"
"10/08/2025","8.2783","8.2972","8.3032","8.2572","","-0.25%"
"10/07/2025","8.2993","8.3388","8.3420","8.2925","","-0.45%"
"10/06/2025","8.3370","8.3601","8.3601","8.2950","","-0.28%"
"10/03/2025","8.3601","8.3409","8.3722","8.3392","","0.23%"
"10/02/2025","8.3412","8.3506","8.3722","8.3174","","-0.12%"
"10/01/2025","8.3513","8.3537","8.3862","8.3399","","-0.03%"
"09/30/2025","8.3541","8.3486","8.3748","8.3383","","0.07%"
"09/29/2025","8.3486","8.3479","8.3696","8.3348","","0.01%"
"09/26/2025","8.3479","8.3239","8.3519","8.3178","","0.29%"
"09/25/2025","8.3239","8.3721","8.3803","8.3089","","-0.58%"
"09/24/2025","8.3721","8.4030","8.4066","8.3638","","-0.37%"
"09/23/2025","8.4034","8.3971","8.4070","8.3792","","0.07%"
"09/22/2025","8.3978","8.3576","8.3986","8.3414","","0.48%"
"09/19/2025","8.3576","8.3838","8.3875","8.3469","","-0.31%"
"09/18/2025","8.3838","8.3911","8.4198","8.3546","","-0.09%"
"09/17/2025","8.3915","8.4430","8.4672","8.3876","","-0.61%"
"09/16/2025","8.4430","8.3748","8.4511","8.3699","","0.84%"
"09/15/2025","8.3728","8.3603","8.3827","8.3457","","0.15%"
"09/12/2025","8.3603","8.3527","8.3663","8.3364","","0.09%"
"09/11/2025","8.3527","8.3282","8.3627","8.3108","","0.29%"
"09/10/2025","8.3282","8.3382","8.3544","8.3197","","-0.12%"
"09/09/2025","8.3379","8.3868","8.3954","8.3343","","-0.59%"
"09/08/2025","8.3876","8.3590","8.3890","8.3469","","0.34%"
"09/05/2025","8.3590","8.3190","8.3901","8.3173","","0.48%"
"09/04/2025","8.3190","8.3285","8.3315","8.3038","","-0.12%"
"09/03/2025","8.3288","8.3104","8.3454","8.2974","","0.21%"
"09/02/2025","8.3111","8.3591","8.3648","8.2985","","-0.57%"
"09/01/2025","8.3591","8.3331","8.3730","8.3323","","0.31%"
"08/29/2025","8.3331","8.3304","8.3495","8.3078","","0.03%"
"08/28/2025","8.3304","8.3265","8.3420","8.3007","","0.05%"
"08/27/2025","8.3265","8.3282","8.3320","8.2896","","-0.01%"
"08/26/2025","8.3274","8.3098","8.3489","8.3026","","0.22%"
"08/25/2025","8.3090","8.3957","8.4047","8.2973","","-1.03%"
"08/22/2025","8.3957","8.3337","8.4151","8.3210","","0.75%"
"08/21/2025","8.3334","8.3624","8.3717","8.3290","","-0.33%"
"08/20/2025","8.3614","8.3650","8.3771","8.3490","","-0.05%"
"08/19/2025","8.3657","8.3783","8.3947","8.3619","","-0.15%"
"08/18/2025","8.3780","8.3988","8.4164","8.3747","","-0.28%"
"08/15/2025","8.4016","8.3643","8.4149","8.3618","","0.45%"
"08/14/2025","8.3636","8.3988","8.4064","8.3499","","-0.42%"
"08/13/2025","8.3992","8.3814","8.4164","8.3767","","0.22%"
"08/12/2025","8.3806","8.3502","8.3997","8.3367","","0.36%"
"08/11/2025","8.3502","8.3635","8.3847","8.3290","","-0.15%"
"08/08/2025","8.3624","8.3775","8.3880","8.3541","","-0.18%"
"08/07/2025","8.3775","8.3746","8.3974","8.3372","","0.03%"
"08/06/2025","8.3746","8.3141","8.3814","8.3076","","0.71%"
"08/05/2025","8.3159","8.3065","8.3241","8.2846","","0.11%"
"08/04/2025","8.3065","8.3502","8.3635","8.2887","","-0.58%"
"08/01/2025","8.3552","8.2193","8.3639","8.2145","","1.65%"
"07/31/2025","8.2197","8.2038","8.2440","8.2035","","0.18%"
"07/30/2025","8.2053","8.2875","8.3061","8.2017","","-0.98%"
"07/29/2025","8.2868","8.3188","8.3267","8.2677","","-0.38%"
"07/28/2025","8.3184","8.4213","8.4392","8.3156","","-1.17%"
"07/25/2025","8.4170","8.4054","8.4292","8.3896","","0.14%"
"07/24/2025","8.4054","8.4290","8.4349","8.3943","","-0.28%"
"07/23/2025","8.4290","8.4334","8.4356","8.3846","","-0.06%"
"07/22/2025","8.4338","8.3931","8.4385","8.3787","","0.48%"
"07/21/2025","8.3931","8.3458","8.4093","8.3355","","0.58%"
"07/18/2025","8.3451","8.3302","8.3784","8.3269","","0.18%"
"07/17/2025","8.3305","8.3578","8.3595","8.2996","","-0.27%"
"07/16/2025","8.3534","8.3207","8.4158","8.3054","","0.38%"
"07/15/2025","8.3214","8.3620","8.3892","8.3150","","-0.46%"
"07/14/2025","8.3602","8.3567","8.3861","8.3514","","-0.24%"
"07/11/2025","8.3801","8.3953","8.4003","8.3662","","-0.18%"
"07/10/2025","8.3950","8.4130","8.4367","8.3673","","-0.25%"
"07/09/2025","8.4158","8.4120","8.4209","8.3933","","0.05%"
"07/08/2025","8.4116","8.4012","8.4364","8.3811","","0.13%"
"07/07/2025","8.4005","8.4396","8.4485","8.3851","","-0.47%"
"07/04/2025","8.4399","8.4288","8.4446","8.4259","","0.14%"
"07/03/2025","8.4285","8.4546","8.4672","8.3924","","-0.31%"
"07/02/2025","8.4546","8.4598","8.4627","8.4211","","-0.06%"
"07/01/2025","8.4598","8.4440","8.4721","8.4268","","0.18%"
"06/30/2025","8.4444","8.4023","8.4455","8.3882","","0.45%"
"06/27/2025","8.4063","8.3832","8.4276","8.3721","","0.24%"
"06/26/2025","8.3864","8.3673","8.4184","8.3638","","0.22%"
"06/25/2025","8.3678","8.3259","8.3721","8.3120","","0.50%"
"06/24/2025","8.3259","8.3123","8.3495","8.3067","","0.16%"
"06/23/2025","8.3123","8.2429","8.3159","8.2246","","0.48%"
"06/20/2025","8.2730","8.2630","8.2884","8.2519","","0.12%"
"06/19/2025","8.2630","8.2559","8.2670","8.2312","","0.11%"
"06/18/2025","8.2541","8.2490","8.2890","8.2398","","0.06%"
"06/17/2025","8.2490","8.3048","8.3161","8.2447","","-0.63%"
"06/16/2025","8.3012","8.2804","8.3408","8.2768","","0.06%"
"06/13/2025","8.2966","8.3081","8.3318","8.2530","","-0.16%"
"06/12/2025","8.3103","8.2664","8.3455","8.2610","","0.57%"
"06/11/2025","8.2632","8.2134","8.2718","8.1963","","0.62%"
"06/10/2025","8.2120","8.2016","8.2250","8.1775","","0.12%"
"06/09/2025","8.2023","8.1957","8.2172","8.1793","","0.12%"
"06/06/2025","8.1925","8.2126","8.2226","8.1744","","-0.25%"
"06/05/2025","8.2130","8.2037","8.2457","8.1906","","0.11%"
"06/04/2025","8.2037","8.1739","8.2166","8.1674","","0.37%"
"06/03/2025","8.1735","8.2373","8.2477","8.1682","","-0.78%"
"06/02/2025","8.2380","8.1667","8.2444","8.1664","","0.83%"
"05/30/2025","8.1703","8.1671","8.1851","8.1459","","-0.02%"
"05/29/2025","8.1718","8.1273","8.1811","8.0654","","0.57%"
"05/28/2025","8.1251","8.1516","8.1638","8.1176","","-0.33%"
"05/27/2025","8.1519","8.1844","8.1988","8.1473","","-0.40%"
"05/26/2025","8.1845","8.1611","8.1926","8.1568","","0.29%"
"05/23/2025","8.1608","8.1268","8.1733","8.1169","","0.42%"
"05/22/2025","8.1268","8.1619","8.1716","8.1085","","-0.42%"
"05/21/2025","8.1611","8.1458","8.1864","8.1429","","0.19%"
"05/20/2025","8.1458","8.1080","8.1483","8.0933","","0.42%"
"05/19/2025","8.1120","8.0534","8.1420","8.0527","","0.79%"
"05/16/2025","8.0483","8.0638","8.0792","8.0246","","-0.20%"
"05/15/2025","8.0643","8.0570","8.0929","8.0506","","0.11%"
"05/14/2025","8.0555","8.0604","8.1142","8.0479","","-0.06%"
"05/13/2025","8.0607","7.9851","8.0676","7.9791","","0.93%"
"05/12/2025","7.9862","8.1188","8.1369","7.9700","","-1.89%"
"05/09/2025","8.1402","8.1232","8.1736","8.1113","","0.21%"
"05/08/2025","8.1232","8.1645","8.2031","8.1113","","-0.54%"
"05/07/2025","8.1671","8.2054","8.2229","8.1588","","-0.48%"
"05/06/2025","8.2062","8.2272","8.2315","8.1604","","-0.26%"
"05/05/2025","8.2272","8.2185","8.2639","8.2108","","0.16%"
"05/02/2025","8.2137","8.2112","8.2755","8.1974","","0.03%"
"05/01/2025","8.2112","8.2374","8.2468","8.1919","","-0.32%"
"04/30/2025","8.2374","8.2767","8.2851","8.2290","","-0.47%"
"04/29/2025","8.2767","8.3320","8.3327","8.2681","","-0.66%"
"04/28/2025","8.3320","8.2851","8.3342","8.2636","","0.60%"
"04/25/2025","8.2825","8.3012","8.3052","8.2447","","-0.23%"
"04/24/2025","8.3012","8.2452","8.3117","8.2442","","0.68%"
"04/23/2025","8.2452","8.3521","8.3569","8.2416","","-1.27%"
"04/22/2025","8.3510","8.3969","8.4388","8.3485","","-0.51%"
"04/21/2025","8.3939","8.3135","8.4341","8.3132","","0.95%"
"04/18/2025","8.3149","8.2979","8.3231","8.2869","","0.25%"
"04/17/2025","8.2939","8.3256","8.3365","8.2740","","-0.39%"
"04/16/2025","8.3266","8.2544","8.3418","8.2526","","0.90%"
"04/15/2025","8.2522","8.2995","8.3186","8.2405","","-0.56%"
"04/14/2025","8.2983","8.2313","8.3437","8.2284","","0.18%"
"04/11/2025","8.2833","8.1933","8.3988","8.1842","","1.15%"
"04/10/2025","8.1895","8.0494","8.2226","8.0428","","1.75%"
"04/09/2025","8.0489","8.0423","8.1555","8.0211","","0.11%"
"04/08/2025","8.0404","7.9698","8.0589","7.9698","","0.90%"
"04/07/2025","7.9688","7.9345","8.0727","7.9251","","-0.10%"
"04/04/2025","7.9767","8.0481","8.0893","7.9550","","-0.86%"
"04/03/2025","8.0458","7.8899","8.1341","7.8532","","1.99%"
"04/02/2025","7.8889","7.8471","7.9404","7.8376","","0.54%"
"04/01/2025","7.8462","7.8505","7.8732","7.8348","","-0.04%"
"03/31/2025","7.8496","7.8605","7.8783","7.8263","","-0.18%"
"03/28/2025","7.8634","7.8477","7.8774","7.8189","","0.22%"
"03/27/2025","7.8464","7.8158","7.8622","7.8006","","0.41%"
"03/26/2025","7.8140","7.8320","7.8475","7.8089","","-0.22%"
"03/25/2025","7.8309","7.8353","7.8621","7.8269","","-0.03%"
"03/24/2025","7.8333","7.8354","7.8746","7.8204","","-0.07%"
"03/21/2025","7.8386","7.8663","7.8727","7.8270","","-0.33%"
"03/20/2025","7.8645","7.8838","7.8968","7.8366","","-0.22%"
"03/19/2025","7.8815","7.9115","7.9164","7.8530","","-0.35%"
"03/18/2025","7.9088","7.9014","7.9173","7.8735","","0.13%"
"03/17/2025","7.8988","7.8735","7.9064","7.8587","","0.32%"
"03/14/2025","7.8739","7.8620","7.8949","7.8337","","0.16%"
"03/13/2025","7.8611","7.8804","7.8878","7.8431","","-0.22%"
"03/12/2025","7.8783","7.8936","7.9179","7.8745","","-0.16%"
"03/11/2025","7.8913","7.8655","7.9138","7.8541","","0.36%"
"03/10/2025","7.8631","7.8390","7.8957","7.8354","","0.35%"
"03/07/2025","7.8359","7.8160","7.8795","7.8139","","0.28%"
"03/06/2025","7.8142","7.8249","7.8668","7.8023","","-0.10%"
"03/05/2025","7.8219","7.7213","7.8296","7.7055","","1.34%"
"03/04/2025","7.7184","7.6401","7.7224","7.6224","","1.05%"
"03/03/2025","7.6383","7.5620","7.6521","7.5617","","1.09%"
"02/28/2025","7.5559","7.5769","7.5904","7.5461","","-0.25%"
"02/27/2025","7.5745","7.6119","7.6243","7.5730","","-0.47%"
"02/26/2025","7.6101","7.6246","7.6442","7.6039","","-0.17%"
"02/25/2025","7.6232","7.5875","7.6300","7.5813","","0.50%"
"02/24/2025","7.5853","7.6088","7.6311","7.5772","","0.04%"
"02/21/2025","7.5822","7.6198","7.6238","7.5762","","-0.47%"
"02/20/2025","7.6183","7.5908","7.6220","7.5710","","0.37%"
"02/19/2025","7.5899","7.6021","7.6183","7.5755","","-0.17%"
"02/18/2025","7.6025","7.6158","7.6239","7.5963","","-0.14%"
"02/17/2025","7.6130","7.6087","7.6204","7.5996","","0.05%"
"02/14/2025","7.6091","7.6284","7.6321","7.5964","","-0.23%"
"02/13/2025","7.6270","7.5919","7.6306","7.5618","","0.51%"
"02/12/2025","7.5880","7.5714","7.6233","7.5407","","0.23%"
"02/11/2025","7.5703","7.5294","7.5864","7.5213","","0.56%"
"02/10/2025","7.5280","7.5249","7.5517","7.4928","","0.02%"
"02/07/2025","7.5265","7.5689","7.5883","7.5110","","-0.52%"
"02/06/2025","7.5660","7.5651","7.5787","7.5453","","0.02%"
"02/05/2025","7.5643","7.5247","7.5994","7.5193","","0.53%"
"02/04/2025","7.5241","7.5012","7.5327","7.4486","","0.32%"
"02/03/2025","7.5001","7.4602","7.5051","7.4043","","-0.17%"
"01/31/2025","7.5132","7.5346","7.5668","7.5051","","-0.27%"
"01/30/2025","7.5335","7.5563","7.5907","7.5313","","-0.29%"
"01/29/2025","7.5552","7.5635","7.5736","7.5284","","-0.08%"
"01/28/2025","7.5610","7.6085","7.6100","7.5516","","-0.60%"
"01/27/2025","7.6067","7.5974","7.6382","7.5821","","0.07%"
"01/24/2025","7.6011","7.5921","7.6242","7.5638","","0.14%"
"01/23/2025","7.5905","7.5703","7.6080","7.5596","","0.29%"
"01/22/2025","7.5688","7.5844","7.6016","7.5575","","-0.19%"
"01/21/2025","7.5831","7.6059","7.6194","7.5327","","-0.27%"
"01/20/2025","7.6033","7.5273","7.6194","7.5201","","1.06%"
"01/17/2025","7.5234","7.5509","7.5691","7.5226","","-0.35%"
"01/16/2025","7.5501","7.5424","7.5626","7.5226","","0.10%"
"01/15/2025","7.5422","7.5570","7.5905","7.5208","","-0.19%"
"01/14/2025","7.5562","7.5116","7.5577","7.5049","","0.60%"
"01/13/2025","7.5108","7.5094","7.5163","7.4622","","-0.01%"
"01/10/2025","7.5115","7.5529","7.5619","7.4905","","-0.52%"
"01/09/2025","7.5506","7.5655","7.5674","7.5400","","-0.19%"
"01/08/2025","7.5647","7.5756","7.5936","7.5322","","-0.13%"
"01/07/2025","7.5748","7.6087","7.6459","7.5752","","-0.44%"
"01/06/2025","7.6079","7.5424","7.6399","7.5366","","0.83%"
"01/03/2025","7.5454","7.4925","7.5476","7.4878","","0.71%"
"01/02/2025","7.4921","7.5582","7.5733","7.4633","","-0.88%"
"01/01/2025","7.5587","7.5574","7.5630","7.5548","","0.02%"
"12/31/2024","7.5570","7.5964","7.6096","7.5504","","-0.52%"
"12/30/2024","7.5964","7.6144","7.6339","7.5709","","-0.17%"
"12/27/2024","7.6096","7.6069","7.6234","7.5931","","0.05%"
"12/26/2024","7.6061","7.5915","7.6121","7.5837","","0.18%"
"12/25/2024","7.5923","7.5856","7.6010","7.5849","","0.11%"
"12/24/2024","7.5842","7.5940","7.5984","7.5747","","-0.13%"
"12/23/2024","7.5939","7.6066","7.6237","7.5792","","-0.20%"
"12/20/2024","7.6091","7.5619","7.6231","7.5481","","0.64%"
"12/19/2024","7.5606","7.5440","7.6054","7.5395","","0.23%"
"12/18/2024","7.5429","7.6431","7.6575","7.5374","","-1.28%"
"12/17/2024","7.6408","7.6565","7.6736","7.6337","","-0.19%"
"12/16/2024","7.6551","7.6379","7.6649","7.6288","","0.19%"
"12/13/2024","7.6408","7.6102","7.6558","7.6069","","0.43%"
"12/12/2024","7.6079","7.6216","7.6477","7.6069","","-0.14%"
"12/11/2024","7.6184","7.6329","7.6546","7.6100","","-0.17%"
"12/10/2024","7.6314","7.6633","7.6659","7.6125","","-0.39%"
"12/09/2024","7.6612","7.6811","7.6936","7.6578","","-0.28%"
"12/06/2024","7.6829","7.6860","7.7168","7.6657","","-0.02%"
"12/05/2024","7.6846","7.6363","7.6887","7.6337","","0.67%"
"12/04/2024","7.6336","7.6579","7.6609","7.6132","","-0.30%"
"12/03/2024","7.6566","7.6343","7.6765","7.6248","","0.31%"
"12/02/2024","7.6328","7.6607","7.6694","7.6055","","-0.34%"
"11/29/2024","7.6587","7.6466","7.6666","7.6340","","0.18%"
"11/28/2024","7.6446","7.6571","7.6601","7.6305","","-0.13%"
"11/27/2024","7.6545","7.6059","7.6727","7.6014","","0.65%"
"11/26/2024","7.6052","7.5974","7.6451","7.5475","","0.11%"
"11/25/2024","7.5971","7.5863","7.6244","7.5711","","0.63%"
"11/22/2024","7.5498","7.5809","7.6063","7.4916","","-0.39%"
"11/21/2024","7.5791","7.6381","7.6446","7.5718","","-0.79%"
"11/20/2024","7.6394","7.6693","7.6812","7.6142","","-0.39%"
"11/19/2024","7.6692","7.6712","7.6747","7.6228","","0.01%"
"11/18/2024","7.6684","7.6193","7.6769","7.6160","","0.61%"
"11/15/2024","7.6221","7.6141","7.6564","7.6059","","0.16%"
"11/14/2024","7.6102","7.6330","7.6506","7.6000","","-0.28%"
"11/13/2024","7.6312","7.6834","7.6852","7.6182","","-0.67%"
"11/12/2024","7.6826","7.6860","7.6999","7.6631","","-0.04%"
"11/11/2024","7.6857","7.6912","7.7045","7.6599","","-0.11%"
"11/08/2024","7.6939","7.7168","7.7353","7.6721","","-0.28%"
"11/07/2024","7.7154","7.7016","7.7312","7.6893","","0.19%"
"11/06/2024","7.7008","7.7666","7.7712","7.6661","","-0.83%"
"11/05/2024","7.7654","7.7250","7.7705","7.7186","","0.56%"
"11/04/2024","7.7221","7.7442","7.7542","7.7204","","0.10%"
"11/01/2024","7.7146","7.7467","7.7649","7.7150","","-0.41%"
"10/31/2024","7.7463","7.7245","7.7487","7.7205","","0.29%"
"10/30/2024","7.7240","7.7143","7.7416","7.6999","","0.14%"
"10/29/2024","7.7133","7.7046","7.7276","7.6853","","0.12%"
"10/28/2024","7.7040","7.6880","7.7170","7.6810","","0.25%"
"10/25/2024","7.6845","7.7087","7.7231","7.6856","","-0.31%"
"10/24/2024","7.7082","7.6838","7.7105","7.6638","","0.34%"
"10/23/2024","7.6817","7.6924","7.7055","7.6718","","-0.12%"
"10/22/2024","7.6907","7.7000","7.7193","7.6877","","-0.11%"
"10/21/2024","7.6991","7.7137","7.7241","7.6968","","-0.23%"
"10/18/2024","7.7165","7.7161","7.7198","7.6982","","0.01%"
"10/17/2024","7.7156","7.7332","7.7436","7.6996","","-0.21%"
"10/16/2024","7.7322","7.7539","7.7578","7.7271","","-0.27%"
"10/15/2024","7.7530","7.7318","7.7691","7.7278","","0.28%"
"10/14/2024","7.7312","7.7262","7.7428","7.7137","","0.03%"
"10/11/2024","7.7287","7.7403","7.7447","7.7182","","-0.16%"
"10/10/2024","7.7409","7.7458","7.7555","7.7171","","-0.05%"
"10/09/2024","7.7448","7.7523","7.7590","7.7362","","-0.08%"
"10/08/2024","7.7513","7.7035","7.7725","7.7007","","0.65%"
"10/07/2024","7.7011","7.7035","7.7108","7.6884","","-0.02%"
"10/04/2024","7.7025","7.7428","7.7488","7.6859","","-0.49%"
"10/03/2024","7.7404","7.7519","7.7554","7.7256","","-0.14%"
"10/02/2024","7.7509","7.7677","7.7790","7.7435","","-0.21%"
"10/01/2024","7.7671","7.8151","7.8218","7.7519","","-0.59%"
"09/30/2024","7.8134","7.8236","7.8604","7.8000","","-0.17%"
"09/27/2024","7.8264","7.8359","7.8547","7.8012","","-0.11%"
"09/26/2024","7.8350","7.8290","7.8450","7.8005","","0.10%"
"09/25/2024","7.8275","7.8612","7.8804","7.8209","","-0.43%"
"09/24/2024","7.8616","7.8360","7.8623","7.8155","","0.34%"
"09/23/2024","7.8348","7.8710","7.8746","7.8238","","-0.44%"
"09/20/2024","7.8698","7.8891","7.8910","7.8545","","-0.23%"
"09/19/2024","7.8880","7.8740","7.8956","7.8432","","0.19%"
"09/18/2024","7.8729","7.8843","7.9243","7.8580","","-0.12%"
"09/17/2024","7.8825","7.8974","7.9074","7.8818","","-0.17%"
"09/16/2024","7.8959","7.8584","7.9006","7.8556","","0.51%"
"09/13/2024","7.8562","7.8817","7.8931","7.8541","","-0.32%"
"09/12/2024","7.8816","7.8401","7.8828","7.8355","","0.54%"
"09/11/2024","7.8390","7.8464","7.8618","7.8327","","-0.09%"
"09/10/2024","7.8461","7.8500","7.8661","7.8419","","-0.03%"
"09/09/2024","7.8488","7.8555","7.8819","7.8479","","-0.08%"
"09/06/2024","7.8552","7.8804","7.9030","7.8466","","-0.31%"
"09/05/2024","7.8793","7.8816","7.8897","7.8553","","-0.03%"
"09/04/2024","7.8814","7.8644","7.8900","7.8562","","0.23%"
"09/03/2024","7.8636","7.8783","7.8865","7.8520","","-0.20%"
"09/02/2024","7.8792","7.8331","7.8816","7.8292","","0.60%"
"08/30/2024","7.8323","7.8617","7.8670","7.8310","","-0.37%"
"08/29/2024","7.8616","7.9229","7.9381","7.8471","","-0.77%"
"08/28/2024","7.9224","7.9683","7.9706","7.9130","","-0.57%"
"08/27/2024","7.9679","7.9489","7.9729","7.9463","","0.25%"
"08/26/2024","7.9480","7.9714","7.9813","7.9422","","-0.30%"
"08/23/2024","7.9722","7.9396","7.9823","7.9253","","0.43%"
"08/22/2024","7.9384","7.9552","7.9633","7.9269","","-0.20%"
"08/21/2024","7.9541","7.9373","7.9720","7.9206","","0.20%"
"08/20/2024","7.9379","7.9150","7.9391","7.9042","","0.30%"
"08/19/2024","7.9139","7.8987","7.9157","7.8768","","0.16%"
"08/16/2024","7.9009","7.8724","7.9029","7.8688","","0.39%"
"08/15/2024","7.8699","7.8611","7.8874","7.8367","","0.12%"
"08/14/2024","7.8606","7.8661","7.8881","7.8523","","-0.05%"
"08/13/2024","7.8642","7.8433","7.8707","7.8249","","0.28%"
"08/12/2024","7.8423","7.8232","7.8506","7.8199","","0.25%"
"08/09/2024","7.8224","7.8352","7.8393","7.8211","","-0.14%"
"08/08/2024","7.8333","7.8386","7.8484","7.8067","","-0.05%"
"08/07/2024","7.8369","7.8236","7.8523","7.8165","","0.19%"
"08/06/2024","7.8218","7.8099","7.8437","7.7967","","0.17%"
"08/05/2024","7.8088","7.8208","7.8351","7.7666","","-0.04%"
"08/02/2024","7.8116","7.8159","7.8333","7.7740","","-0.07%"
"08/01/2024","7.8171","7.8165","7.8379","7.8061","","0.03%"
"07/31/2024","7.8149","7.8425","7.8486","7.7984","","-0.35%"
"07/30/2024","7.8421","7.8562","7.8618","7.8297","","-0.16%"
"07/29/2024","7.8543","7.8776","7.8854","7.8435","","-0.21%"
"07/26/2024","7.8708","7.8440","7.8801","7.8412","","0.38%"
"07/25/2024","7.8413","7.8733","7.8751","7.8219","","-0.38%"
"07/24/2024","7.8711","7.8961","7.9046","7.8696","","-0.29%"
"07/23/2024","7.8939","7.9226","7.9264","7.8885","","-0.34%"
"07/22/2024","7.9210","7.9101","7.9264","7.9078","","0.18%"
"07/19/2024","7.9070","7.9110","7.9198","7.9036","","-0.04%"
"07/18/2024","7.9098","7.9425","7.9450","7.9088","","-0.39%"
"07/17/2024","7.9410","7.9220","7.9492","7.9187","","0.26%"
"07/16/2024","7.9205","7.9096","7.9255","7.9015","","0.16%"
"07/15/2024","7.9082","7.8942","7.9317","7.8903","","0.02%"
"07/12/2024","7.9069","7.8875","7.9117","7.8846","","0.24%"
"07/11/2024","7.8876","7.8804","7.9151","7.8760","","0.10%"
"07/10/2024","7.8798","7.8642","7.8811","7.8619","","0.21%"
"07/09/2024","7.8630","7.8713","7.8776","7.8579","","-0.04%"
"07/08/2024","7.8658","7.8560","7.8842","7.8509","","-0.12%"
"07/05/2024","7.8756","7.8583","7.8815","7.8558","","0.25%"
"07/04/2024","7.8561","7.8428","7.8623","7.8398","","0.20%"
"07/03/2024","7.8406","7.8116","7.8627","7.8083","","0.36%"
"07/02/2024","7.8122","7.8069","7.8152","7.7869","","0.10%"
"07/01/2024","7.8047","7.7974","7.8320","7.7913","","0.25%"
"06/28/2024","7.7854","7.7799","7.7944","7.7640","","0.08%"
"06/27/2024","7.7791","7.7608","7.7962","7.7583","","0.25%"
"06/26/2024","7.7600","7.7811","7.7878","7.7502","","-0.27%"
"06/25/2024","7.7807","7.7920","7.8005","7.7645","","-0.12%"
"06/24/2024","7.7899","7.7605","7.8004","7.7569","","0.35%"
"06/21/2024","7.7626","7.7701","7.7849","7.7477","","-0.08%"
"06/20/2024","7.7686","7.7969","7.8025","7.7698","","-0.35%"
"06/19/2024","7.7961","7.7913","7.8041","7.7822","","0.08%"
"06/18/2024","7.7897","7.7892","7.8082","7.7704","","0.01%"
"06/17/2024","7.7887","7.7651","7.7920","7.7537","","0.32%"
"06/14/2024","7.7636","7.7870","7.7955","7.7400","","-0.28%"
"06/13/2024","7.7852","7.8254","7.8445","7.7836","","-0.47%"
"06/12/2024","7.8221","7.7927","7.8598","7.7859","","0.41%"
"06/11/2024","7.7905","7.8022","7.8154","7.7759","","-0.13%"
"06/10/2024","7.8005","7.8254","7.8257","7.7783","","-0.34%"
"06/07/2024","7.8273","7.8906","7.8973","7.8267","","-0.77%"
"06/06/2024","7.8880","7.8776","7.8981","7.8686","","0.15%"
"06/05/2024","7.8760","7.8765","7.8939","7.8663","","0.01%"
"06/04/2024","7.8749","7.8966","7.9061","7.8596","","-0.26%"
"06/03/2024","7.8952","7.8580","7.8980","7.8453","","0.57%"
"05/31/2024","7.8505","7.8347","7.8783","7.8279","","0.24%"
"05/30/2024","7.8320","7.8306","7.8471","7.8203","","0.04%"
"05/29/2024","7.8288","7.8658","7.8724","7.8288","","-0.45%"
"05/28/2024","7.8642","7.8668","7.8899","7.8625","","-0.02%"
"05/27/2024","7.8655","7.8612","7.8727","7.8527","","0.14%"
"05/24/2024","7.8545","7.8317","7.8651","7.8263","","0.31%"
"05/23/2024","7.8302","7.8372","7.8632","7.8245","","-0.07%"
"05/22/2024","7.8354","7.8560","7.8650","7.8329","","-0.24%"
"05/21/2024","7.8542","7.8566","7.8692","7.8451","","0.02%"
"05/20/2024","7.8529","7.8499","7.8709","7.8481","","0.01%"
"05/17/2024","7.8518","7.8443","7.8587","7.8306","","0.12%"
"05/16/2024","7.8425","7.8584","7.8660","7.8356","","-0.17%"
"05/15/2024","7.8557","7.8261","7.8595","7.8151","","0.40%"
